0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1.1421747819067951,1.1501429515559718,1.1531384605357704,1.1581260020468096,1.1651016157832348,1.1720772295196602,1.1780593011972074,1.181054810177006,1.1800543098434224,1.1810538101765058,1.1820533105095894,1.1850488194893878,1.1870468221520607,1.1870468221520607,1.1910388434215984,1.1940343524013968,1.2010099661378222,1.2089781357869989,1.23562006673342,1.2416021384109677,1.2515524692641358
1.1501429515559718,1.1531384605357704,1.1581260020468096,1.1651016157832348,1.1720772295196602,1.1780593011972074,1.181054810177006,1.1800543098434224,1.1810538101765058,1.1820533105095894,1.1850488194893878,1.1870468221520607,1.1870468221520607,1.1910388434215984,1.1940343524013968,1.2010099661378222,1.2089781357869989,1.23562006673342,1.2416021384109677,1.2515524692641358,1.2525519695972192
1.1531384605357704,1.1581260020468096,1.1651016157832348,1.1720772295196602,1.1780593011972074,1.181054810177006,1.1800543098434224,1.1810538101765058,1.1820533105095894,1.1850488194893878,1.1870468221520607,1.1870468221520607,1.1910388434215984,1.1940343524013968,1.2010099661378222,1.2089781357869989,1.23562006673342,1.2416021384109677,1.2515524692641358,1.2525519695972192,1.2525519695972192
1.1581260020468096,1.1651016157832348,1.1720772295196602,1.1780593011972074,1.181054810177006,1.1800543098434224,1.1810538101765058,1.1820533105095894,1.1850488194893878,1.1870468221520607,1.1870468221520607,1.1910388434215984,1.1940343524013968,1.2010099661378222,1.2089781357869989,1.23562006673342,1.2416021384109677,1.2515524692641358,1.2525519695972192,1.2525519695972192,1.2565439908667568
1.1651016157832348,1.1720772295196602,1.1780593011972074,1.181054810177006,1.1800543098434224,1.1810538101765058,1.1820533105095894,1.1850488194893878,1.1870468221520607,1.1870468221520607,1.1910388434215984,1.1940343524013968,1.2010099661378222,1.2089781357869989,1.23562006673342,1.2416021384109677,1.2515524692641358,1.2525519695972192,1.2525519695972192,1.2565439908667568,1.2625260625443042
1.1720772295196602,1.1780593011972074,1.181054810177006,1.1800543098434224,1.1810538101765058,1.1820533105095894,1.1850488194893878,1.1870468221520607,1.1870468221520607,1.1910388434215984,1.1940343524013968,1.2010099661378222,1.2089781357869989,1.23562006673342,1.2416021384109677,1.2515524692641358,1.2525519695972192,1.2525519695972192,1.2565439908667568,1.2625260625443042,1.266518083813842
1.1780593011972074,1.181054810177006,1.1800543098434224,1.1810538101765058,1.1820533105095894,1.1850488194893878,1.1870468221520607,1.1870468221520607,1.1910388434215984,1.1940343524013968,1.2010099661378222,1.2089781357869989,1.23562006673342,1.2416021384109677,1.2515524692641358,1.2525519695972192,1.2525519695972192,1.2565439908667568,1.2625260625443042,1.266518083813842,1.2685160864765148
1.181054810177006,1.1800543098434224,1.1810538101765058,1.1820533105095894,1.1850488194893878,1.1870468221520607,1.1870468221520607,1.1910388434215984,1.1940343524013968,1.2010099661378222,1.2089781357869989,1.23562006673342,1.2416021384109677,1.2515524692641358,1.2525519695972192,1.2525519695972192,1.2565439908667568,1.2625260625443042,1.266518083813842,1.2685160864765148,1.2735036279875538
1.1800543098434224,1.1810538101765058,1.1820533105095894,1.1850488194893878,1.1870468221520607,1.1870468221520607,1.1910388434215984,1.1940343524013968,1.2010099661378222,1.2089781357869989,1.23562006673342,1.2416021384109677,1.2515524692641358,1.2525519695972192,1.2525519695972192,1.2565439908667568,1.2625260625443042,1.266518083813842,1.2685160864765148,1.2735036279875538,1.2814717976367307
1.1810538101765058,1.1820533105095894,1.1850488194893878,1.1870468221520607,1.1870468221520607,1.1910388434215984,1.1940343524013968,1.2010099661378222,1.2089781357869989,1.23562006673342,1.2416021384109677,1.2515524692641358,1.2525519695972192,1.2525519695972192,1.2565439908667568,1.2625260625443042,1.266518083813842,1.2685160864765148,1.2735036279875538,1.2814717976367307,1.2874538693142783
1.1820533105095894,1.1850488194893878,1.1870468221520607,1.1870468221520607,1.1910388434215984,1.1940343524013968,1.2010099661378222,1.2089781357869989,1.23562006673342,1.2416021384109677,1.2515524692641358,1.2525519695972192,1.2525519695972192,1.2565439908667568,1.2625260625443042,1.266518083813842,1.2685160864765148,1.2735036279875538,1.2814717976367307,1.2874538693142783,1.317983074349101
1.1850488194893878,1.1870468221520607,1.1870468221520607,1.1910388434215984,1.1940343524013968,1.2010099661378222,1.2089781357869989,1.23562006673342,1.2416021384109677,1.2515524692641358,1.2525519695972192,1.2525519695972192,1.2565439908667568,1.2625260625443042,1.266518083813842,1.2685160864765148,1.2735036279875538,1.2814717976367307,1.2874538693142783,1.317983074349101,1.326942815720573
1.1870468221520607,1.1870468221520607,1.1910388434215984,1.1940343524013968,1.2010099661378222,1.2089781357869989,1.23562006673342,1.2416021384109677,1.2515524692641358,1.2525519695972192,1.2525519695972192,1.2565439908667568,1.2625260625443042,1.266518083813842,1.2685160864765148,1.2735036279875538,1.2814717976367307,1.2874538693142783,1.317983074349101,1.326942815720573,1.3279423160536565
1.1870468221520607,1.1910388434215984,1.1940343524013968,1.2010099661378222,1.2089781357869989,1.23562006673342,1.2416021384109677,1.2515524692641358,1.2525519695972192,1.2525519695972192,1.2565439908667568,1.2625260625443042,1.266518083813842,1.2685160864765148,1.2735036279875538,1.2814717976367307,1.2874538693142783,1.317983074349101,1.326942815720573,1.3279423160536565,1.326941815720073
1.1910388434215984,1.1940343524013968,1.2010099661378222,1.2089781357869989,1.23562006673342,1.2416021384109677,1.2515524692641358,1.2525519695972192,1.2525519695972192,1.2565439908667568,1.2625260625443042,1.266518083813842,1.2685160864765148,1.2735036279875538,1.2814717976367307,1.2874538693142783,1.317983074349101,1.326942815720573,1.3279423160536565,1.326941815720073,1.328939818382746
1.1940343524013968,1.2010099661378222,1.2089781357869989,1.23562006673342,1.2416021384109677,1.2515524692641358,1.2525519695972192,1.2525519695972192,1.2565439908667568,1.2625260625443042,1.266518083813842,1.2685160864765148,1.2735036279875538,1.2814717976367307,1.2874538693142783,1.317983074349101,1.326942815720573,1.3279423160536565,1.326941815720073,1.328939818382746,1.3349218900602935
1.2010099661378222,1.2089781357869989,1.23562006673342,1.2416021384109677,1.2515524692641358,1.2525519695972192,1.2525519695972192,1.2565439908667568,1.2625260625443042,1.266518083813842,1.2685160864765148,1.2735036279875538,1.2814717976367307,1.2874538693142783,1.317983074349101,1.326942815720573,1.3279423160536565,1.326941815720073,1.328939818382746,1.3349218900602935,1.3399094315713325
1.2089781357869989,1.23562006673342,1.2416021384109677,1.2515524692641358,1.2525519695972192,1.2525519695972192,1.2565439908667568,1.2625260625443042,1.266518083813842,1.2685160864765148,1.2735036279875538,1.2814717976367307,1.2874538693142783,1.317983074349101,1.326942815720573,1.3279423160536565,1.326941815720073,1.328939818382746,1.3349218900602935,1.3399094315713325,1.34390145284087
1.23562006673342,1.2416021384109677,1.2515524692641358,1.2525519695972192,1.2525519695972192,1.2565439908667568,1.2625260625443042,1.266518083813842,1.2685160864765148,1.2735036279875538,1.2814717976367307,1.2874538693142783,1.317983074349101,1.326942815720573,1.3279423160536565,1.326941815720073,1.328939818382746,1.3349218900602935,1.3399094315713325,1.34390145284087,1.3488889943519091
1.2416021384109677,1.2515524692641358,1.2525519695972192,1.2525519695972192,1.2565439908667568,1.2625260625443042,1.266518083813842,1.2685160864765148,1.2735036279875538,1.2814717976367307,1.2874538693142783,1.317983074349101,1.326942815720573,1.3279423160536565,1.326941815720073,1.328939818382746,1.3349218900602935,1.3399094315713325,1.34390145284087,1.3488889943519091,1.3558646080883343
1.2515524692641358,1.2525519695972192,1.2525519695972192,1.2565439908667568,1.2625260625443042,1.266518083813842,1.2685160864765148,1.2735036279875538,1.2814717976367307,1.2874538693142783,1.317983074349101,1.326942815720573,1.3279423160536565,1.326941815720073,1.328939818382746,1.3349218900602935,1.3399094315713325,1.34390145284087,1.3488889943519091,1.3558646080883343,1.363832777737511
1.2525519695972192,1.2525519695972192,1.2565439908667568,1.2625260625443042,1.266518083813842,1.2685160864765148,1.2735036279875538,1.2814717976367307,1.2874538693142783,1.317983074349101,1.326942815720573,1.3279423160536565,1.326941815720073,1.328939818382746,1.3349218900602935,1.3399094315713325,1.34390145284087,1.3488889943519091,1.3558646080883343,1.363832777737511,1.3727925191089831
1.2525519695972192,1.2565439908667568,1.2625260625443042,1.266518083813842,1.2685160864765148,1.2735036279875538,1.2814717976367307,1.2874538693142783,1.317983074349101,1.326942815720573,1.3279423160536565,1.326941815720073,1.328939818382746,1.3349218900602935,1.3399094315713325,1.34390145284087,1.3488889943519091,1.3558646080883343,1.363832777737511,1.3727925191089831,1.3866954242779745
1.2565439908667568,1.2625260625443042,1.266518083813842,1.2685160864765148,1.2735036279875538,1.2814717976367307,1.2874538693142783,1.317983074349101,1.326942815720573,1.3279423160536565,1.326941815720073,1.328939818382746,1.3349218900602935,1.3399094315713325,1.34390145284087,1.3488889943519091,1.3558646080883343,1.363832777737511,1.3727925191089831,1.3866954242779745,1.3936710380144
1.2625260625443042,1.266518083813842,1.2685160864765148,1.2735036279875538,1.2814717976367307,1.2874538693142783,1.317983074349101,1.326942815720573,1.3279423160536565,1.326941815720073,1.328939818382746,1.3349218900602935,1.3399094315713325,1.34390145284087,1.3488889943519091,1.3558646080883343,1.363832777737511,1.3727925191089831,1.3866954242779745,1.3936710380144,1.3966665469941983
1.266518083813842,1.2685160864765148,1.2735036279875538,1.2814717976367307,1.2874538693142783,1.317983074349101,1.326942815720573,1.3279423160536565,1.326941815720073,1.328939818382746,1.3349218900602935,1.3399094315713325,1.34390145284087,1.3488889943519091,1.3558646080883343,1.363832777737511,1.3727925191089831,1.3866954242779745,1.3936710380144,1.3966665469941983,1.402648618671746
1.2685160864765148,1.2735036279875538,1.2814717976367307,1.2874538693142783,1.317983074349101,1.326942815720573,1.3279423160536565,1.326941815720073,1.328939818382746,1.3349218900602935,1.3399094315713325,1.34390145284087,1.3488889943519091,1.3558646080883343,1.363832777737511,1.3727925191089831,1.3866954242779745,1.3936710380144,1.3966665469941983,1.402648618671746,1.4145771895370198
1.2735036279875538,1.2814717976367307,1.2874538693142783,1.317983074349101,1.326942815720573,1.3279423160536565,1.326941815720073,1.328939818382746,1.3349218900602935,1.3399094315713325,1.34390145284087,1.3488889943519091,1.3558646080883343,1.363832777737511,1.3727925191089831,1.3866954242779745,1.3936710380144,1.3966665469941983,1.402648618671746,1.4145771895370198,1.4363386813185324
1.2814717976367307,1.2874538693142783,1.317983074349101,1.326942815720573,1.3279423160536565,1.326941815720073,1.328939818382746,1.3349218900602935,1.3399094315713325,1.34390145284087,1.3488889943519091,1.3558646080883343,1.363832777737511,1.3727925191089831,1.3866954242779745,1.3936710380144,1.3966665469941983,1.402648618671746,1.4145771895370198,1.4363386813185324,1.458100173100045
1.2874538693142783,1.317983074349101,1.326942815720573,1.3279423160536565,1.326941815720073,1.328939818382746,1.3349218900602935,1.3399094315713325,1.34390145284087,1.3488889943519091,1.3558646080883343,1.363832777737511,1.3727925191089831,1.3866954242779745,1.3936710380144,1.3966665469941983,1.402648618671746,1.4145771895370198,1.4363386813185324,1.458100173100045,1.4660683427492218
1.317983074349101,1.326942815720573,1.3279423160536565,1.326941815720073,1.328939818382746,1.3349218900602935,1.3399094315713325,1.34390145284087,1.3488889943519091,1.3558646080883343,1.363832777737511,1.3727925191089831,1.3866954242779745,1.3936710380144,1.3966665469941983,1.402648618671746,1.4145771895370198,1.4363386813185324,1.458100173100045,1.4660683427492218,1.4690638517290202
1.326942815720573,1.3279423160536565,1.326941815720073,1.328939818382746,1.3349218900602935,1.3399094315713325,1.34390145284087,1.3488889943519091,1.3558646080883343,1.363832777737511,1.3727925191089831,1.3866954242779745,1.3936710380144,1.3966665469941983,1.402648618671746,1.4145771895370198,1.4363386813185324,1.458100173100045,1.4660683427492218,1.4690638517290202,1.4690638517290202
1.3279423160536565,1.326941815720073,1.328939818382746,1.3349218900602935,1.3399094315713325,1.34390145284087,1.3488889943519091,1.3558646080883343,1.363832777737511,1.3727925191089831,1.3866954242779745,1.3936710380144,1.3966665469941983,1.402648618671746,1.4145771895370198,1.4363386813185324,1.458100173100045,1.4660683427492218,1.4690638517290202,1.4690638517290202,1.4740513932400594
1.326941815720073,1.328939818382746,1.3349218900602935,1.3399094315713325,1.34390145284087,1.3488889943519091,1.3558646080883343,1.363832777737511,1.3727925191089831,1.3866954242779745,1.3936710380144,1.3966665469941983,1.402648618671746,1.4145771895370198,1.4363386813185324,1.458100173100045,1.4660683427492218,1.4690638517290202,1.4690638517290202,1.4740513932400594,1.4840017240932275
1.328939818382746,1.3349218900602935,1.3399094315713325,1.34390145284087,1.3488889943519091,1.3558646080883343,1.363832777737511,1.3727925191089831,1.3866954242779745,1.3936710380144,1.3966665469941983,1.402648618671746,1.4145771895370198,1.4363386813185324,1.458100173100045,1.4660683427492218,1.4690638517290202,1.4690638517290202,1.4740513932400594,1.4840017240932275,1.5135605263347718
1.3349218900602935,1.3399094315713325,1.34390145284087,1.3488889943519091,1.3558646080883343,1.363832777737511,1.3727925191089831,1.3866954242779745,1.3936710380144,1.3966665469941983,1.402648618671746,1.4145771895370198,1.4363386813185324,1.458100173100045,1.4660683427492218,1.4690638517290202,1.4690638517290202,1.4740513932400594,1.4840017240932275,1.5135605263347718,1.526476751601318
1.3399094315713325,1.34390145284087,1.3488889943519091,1.3558646080883343,1.363832777737511,1.3727925191089831,1.3866954242779745,1.3936710380144,1.3966665469941983,1.402648618671746,1.4145771895370198,1.4363386813185324,1.458100173100045,1.4660683427492218,1.4690638517290202,1.4690638517290202,1.4740513932400594,1.4840017240932275,1.5135605263347718,1.526476751601318,1.526476751601318
1.34390145284087,1.3488889943519091,1.3558646080883343,1.363832777737511,1.3727925191089831,1.3866954242779745,1.3936710380144,1.3966665469941983,1.402648618671746,1.4145771895370198,1.4363386813185324,1.458100173100045,1.4660683427492218,1.4690638517290202,1.4690638517290202,1.4740513932400594,1.4840017240932275,1.5135605263347718,1.526476751601318,1.526476751601318,1.5254762512677347
1.3488889943519091,1.3558646080883343,1.363832777737511,1.3727925191089831,1.3866954242779745,1.3936710380144,1.3966665469941983,1.402648618671746,1.4145771895370198,1.4363386813185324,1.458100173100045,1.4660683427492218,1.4690638517290202,1.4690638517290202,1.4740513932400594,1.4840017240932275,1.5135605263347718,1.526476751601318,1.526476751601318,1.5254762512677347,1.5274742539304078
1.3558646080883343,1.363832777737511,1.3727925191089831,1.3866954242779745,1.3936710380144,1.3966665469941983,1.402648618671746,1.4145771895370198,1.4363386813185324,1.458100173100045,1.4660683427492218,1.4690638517290202,1.4690638517290202,1.4740513932400594,1.4840017240932275,1.5135605263347718,1.526476751601318,1.526476751601318,1.5254762512677347,1.5274742539304078,1.534449867666833
